Frame Number ,Layer Number,Overflow Count,Underflow Count,Max GNA value,Scale Factor,Max FP32 value,Mean of Overflowing FP32 values,Median,GNA Layer Name,IR Layer Name
8,279,27,0,64.0,512,253.591,61.79875555555556,37.9584,kActIdentity_279,identity_73
8,581,0,2,2.75,256,6.18859,0,0,kActIdentity_581,identity_159
8,403,0,0,11.2266,512,15.4735,0,0,kActIdentity_403,identity_108
8,376,110,0,64.0,512,286.967,50.613897545454535,41.29245,kActIdentity_376,identity_101
8,156,0,0,0.0390625,512,0.0228514,0,0,kActIdentity_156,identity_38
8,462,0,0,0.0488281,512,0.051278,0,0,kActIdentity_462,identity_125
8,306,0,43,0.796875,512,0.978706,0,0,kActIdentity_306,identity_80
8,177,0,0,0.0371094,512,0.0432437,0,0,kActIdentity_177,identity_44
8,253,0,3,2.125,256,32.5365,0,0,kActIdentity_253,identity_66
8,544,72,0,64.0,512,108.114,50.76630708333333,31.877050000000004,kActIdentity_544,identity_149
8,430,0,0,0.53125,512,0.306886,0,0,kActIdentity_430,identity_117
8,42,49,0,64.0,512,326.282,76.78104897959184,67.551,kActIdentity_42,identity_6
8,213,0,0,12.6172,512,9.32866,0,0,kActIdentity_213,identity_54
8,272,0,0,0.0351562,512,0.0420309,0,0,kActIdentity_272,identity_71
8,118,0,1,14.5312,512,11.152,0,0,kActIdentity_118,identity_27
8,536,0,0,0.046875,512,0.0162713,0,0,kActIdentity_536,identity_146
8,79,0,0,0.0429688,512,0.0406811,0,0,kActIdentity_79,identity_17
8,240,0,0,0.431641,512,0.380144,0,0,kActIdentity_240,identity_63
8,356,0,0,2.71094,512,2.16631,0,0,kActIdentity_356,identity_96
8,261,0,0,0.232422,512,0.693974,0,0,kActIdentity_261,identity_69
8,32,0,0,6.81445,512,6.83598,0,0,kActIdentity_32,identity_3
8,549,7,0,64.0,512,100.333,23.392668571428572,22.7278,kActIdentity_549,identity_151
8,143,93,0,64.0,512,983.495,89.98682258064515,49.1473,kActIdentity_143,identity_35
8,179,0,3,2.375,256,6.69629,0,0,kActIdentity_179,identity_45
8,327,0,4,2.5,256,25.8071,0,0,kActIdentity_327,identity_87
8,164,95,0,64.0,512,154.302,59.28848842105261,54.2901,kActIdentity_164,identity_41
8,238,140,0,64.0,512,1359.19,48.741626714285715,29.432299999999998,kActIdentity_238,identity_62
8,496,0,29,0.945312,512,0.809915,0,0,kActIdentity_496,identity_134
8,559,0,1,3.25,256,7.06664,0,0,kActIdentity_559,identity_153
8,243,65,0,63.998,512,1359.58,53.32165898461538,29.895,kActIdentity_243,identity_64
8,451,0,0,3.37109,512,7.65599,0,0,kActIdentity_451,identity_123
8,389,0,0,0.0371094,512,0.0414674,0,0,kActIdentity_389,identity_104
8,314,0,0,0.628906,512,1.3834,0,0,kActIdentity_314,identity_84
8,352,7,0,64.0,512,69.8607,31.416871428571426,32.9914,kActIdentity_352,identity_94
8,188,0,0,7.74219,512,8.04674,0,0,kActIdentity_188,identity_48
8,433,6,0,63.998,512,1165.56,395.30736333333334,311.0595,kActIdentity_433,identity_118
8,257,19,0,64.0,512,122.914,56.82805789473684,54.2637,kActIdentity_257,identity_67
8,483,0,0,0.0488281,512,0.0456985,0,0,kActIdentity_483,identity_131
8,502,36,0,64.0,512,43.9212,19.964726944444447,20.47905,kActIdentity_502,identity_137
8,259,128,0,64.0,512,151.781,46.514385546875,44.1979,kActIdentity_259,identity_68
8,593,0,1,3.89258,512,0.589514,0,0,kActIdentity_593,identity_162
8,145,0,0,1.02344,512,0.580974,0,0,kActIdentity_145,identity_36
8,426,3,0,63.998,512,423.865,215.6055,158.968,kActIdentity_426,identity_115
8,401,0,74,0.722656,512,0.893974,0,0,kActIdentity_401,identity_107
8,217,132,0,64.0,512,699.476,43.99744803030303,34.57755,kActIdentity_217,identity_56
8,169,63,0,63.998,512,154.85,64.39028095238096,63.5828,kActIdentity_169,identity_43
8,475,8,0,64.0,512,217.369,52.746425,54.127700000000004,kActIdentity_475,identity_130
8,158,0,11,2.5,256,22.461,0,0,kActIdentity_158,identity_39
8,120,15,0,64.0,512,90.79,58.067653333333325,56.434,kActIdentity_120,identity_28
8,407,12,1,64.0,512,296.951,75.35626666666666,51.28685,kActIdentity_407,identity_110
8,443,0,2,3.625,256,35.639,0,0,kActIdentity_443,identity_120
8,568,0,0,2.58398,512,0.803173,0,0,kActIdentity_568,identity_156
8,35,19,0,64.0,512,234.919,62.677852631578936,61.9603,kActIdentity_35,identity_4
8,528,28,0,64.0,512,579.187,223.9980496428571,246.7145,kActIdentity_528,identity_145
8,300,0,15,0.921875,512,0.999832,0,0,kActIdentity_300,identity_79
8,274,0,4,2.25,256,6.35035,0,0,kActIdentity_274,identity_72
8,591,0,68,0.453125,512,0.319502,0,0,kActIdentity_591,identity_161
8,381,53,0,64.0,512,285.038,46.762736792452834,46.5497,kActIdentity_381,identity_103
8,538,0,6,3.0,256,9.42411,0,0,kActIdentity_538,identity_147
8,308,0,0,10.4629,512,8.69275,0,0,kActIdentity_308,identity_81
8,498,0,2,13.8594,512,13.991,0,0,kActIdentity_498,identity_135
8,05,0,1,54.1699,512,54.2207,0,0,kActIdentity_5,identity_13
8,109,0,13,0.929688,512,0.899101,0,0,kActIdentity_109,identity_25
8,546,0,0,16.9004,512,7.78092,0,0,kActIdentity_546,identity_150
8,333,51,0,64.0,512,451.943,45.06461705882353,18.1868,kActIdentity_333,identity_89
8,405,1,0,63.998,512,56.9734,28.9774,28.9774,kActIdentity_405,identity_109
8,391,0,5,2.375,256,11.8198,0,0,kActIdentity_391,identity_105
8,331,16,0,64.0,512,243.313,69.13075624999999,48.67375,kActIdentity_331,identity_88
8,47,10,0,64.0,512,322.938,62.76903,61.82985,kActIdentity_47,identity_8
8,54,38,1,64.0,512,1291.61,114.7120763157895,73.4967,kActIdentity_54,identity_10
8,97,0,4,3.0,256,35.26,0,0,kActIdentity_97,identity_22
8,367,0,0,0.0410156,512,0.0503753,0,0,kActIdentity_367,identity_98
8,184,4,0,63.998,512,94.2004,73.19285,74.54685,kActIdentity_184,identity_46
8,122,158,0,64.0,512,190.795,59.526830379746826,54.898849999999996,kActIdentity_122,identity_29
8,07,0,0,49.2363,512,49.1704,0,0,kActIdentity_7,identity_1
8,135,0,0,0.0332031,512,0.0381037,0,0,kActIdentity_135,identity_32
8,523,57,0,64.0,512,586.203,280.13720526315785,380.895,kActIdentity_523,identity_143
8,346,0,0,0.0390625,512,0.0479687,0,0,kActIdentity_346,identity_92
8,116,0,17,0.849609,512,0.80584,0,0,kActIdentity_116,identity_26
8,449,13,0,64.0,512,95.4445,52.80224307692307,47.2604,kActIdentity_449,identity_122
8,211,0,39,0.90625,512,0.946625,0,0,kActIdentity_211,identity_53
8,454,4,0,64.0,512,87.7885,34.3267325,35.1245,kActIdentity_454,identity_124
8,219,0,0,1.74023,512,2.87978,0,0,kActIdentity_219,identity_57
8,354,57,0,64.0,512,120.249,45.54304596491227,40.7211,kActIdentity_354,identity_95
8,420,0,0,0.0507812,512,0.0534762,0,0,kActIdentity_420,identity_113
8,281,158,0,64.0,512,461.007,49.277904405063296,41.6994,kActIdentity_281,identity_74
8,232,0,2,2.125,256,26.88,0,0,kActIdentity_232,identity_60
8,335,0,0,0.529297,512,0.172869,0,0,kActIdentity_335,identity_90
8,162,4,0,64.0,512,61.1477,53.351974999999996,52.8372,kActIdentity_162,identity_40
8,317,18,0,64.0,512,585.327,33.276175155555556,32.8078,kActIdentity_317,identity_85
8,199,0,0,0.0371094,512,0.0390047,0,0,kActIdentity_199,identity_50
8,95,0,0,0.046875,512,0.027311,0,0,kActIdentity_95,identity_21
8,566,77,0,64.0,512,95.5752,51.95990584415584,42.7184,kActIdentity_566,identity_155
8,283,0,0,4.69336,512,6.10653,0,0,kActIdentity_283,identity_75
8,230,0,0,0.0332031,512,0.0385876,0,0,kActIdentity_230,identity_59
8,310,5,0,64.0,512,384.081,111.10170000000001,54.7884,kActIdentity_310,identity_82
8,489,0,21,0.826172,512,0.884207,0,0,kActIdentity_489,identity_133
8,205,0,12,0.974609,512,0.999999,0,0,kActIdentity_205,identity_52
8,137,0,2,2.125,256,7.08516,0,0,kActIdentity_137,identity_33
8,428,9,0,64.0,512,1165.86,284.7395522222222,66.8613,kActIdentity_428,identity_116
8,103,0,0,0.0429688,512,0.0406752,0,0,kActIdentity_103,identity_23
8,515,0,0,0.0488281,512,0.129955,0,0,kActIdentity_515,identity_140
8,264,51,0,63.998,512,151.088,43.13443117647059,39.0092,kActIdentity_264,identity_70
8,236,27,0,64.0,512,774.61,84.7558,34.7257,kActIdentity_236,identity_61
8,148,50,0,64.0,512,982.914,112.35703399999998,47.90645,kActIdentity_148,identity_37
8,521,33,0,64.0,512,433.134,341.5365757575758,324.352,kActIdentity_521,identity_142
8,312,55,0,64.0,512,586.711,50.89529454545453,31.8279,kActIdentity_312,identity_83
8,447,2,0,64.0,512,259.079,145.3372,145.3372,kActIdentity_447,identity_121
8,470,22,0,64.0,512,218.873,87.8713590909091,71.67509999999999,kActIdentity_470,identity_128
8,166,0,0,0.623047,512,0.548566,0,0,kActIdentity_166,identity_42
8,338,21,0,64.0,512,452.115,54.59189523809523,17.5398,kActIdentity_338,identity_91
8,03,10,0,64.0,512,493.081,116.36274000000003,70.88405,kActIdentity_3,identity_9
9,564,0,0,62.7754,512,62.0667,0,0,kActIdentity_564,identity_154
9,01,4,0,64.0,512,83.7148,73.29995,72.1933,kActIdentity_1,identity_5
9,81,0,4,2.625,256,13.9277,0,0,kActIdentity_81,identity_18
9,348,0,3,2.625,256,22.9478,0,0,kActIdentity_348,identity_93
9,87,0,0,0.0449219,512,0.0463957,0,0,kActIdentity_87,identity_19
9,507,0,0,60.1094,512,38.7647,0,0,kActIdentity_507,identity_139
9,215,9,0,64.0,512,400.69,93.26025555555555,57.7815,kActIdentity_215,identity_55
9,71,21,0,63.998,512,137.927,72.76910952380952,68.786,kActIdentity_71,identity_16
9,557,0,0,0.0585938,512,0.0830342,0,0,kActIdentity_557,identity_152
9,395,0,25,0.8125,512,0.991469,0,0,kActIdentity_395,identity_106
9,222,35,0,64.0,512,659.19,32.299739714285714,30.7859,kActIdentity_222,identity_58
9,44,0,0,3.05664,512,3.53242,0,0,kActIdentity_44,identity_7
9,412,14,0,64.0,512,290.715,45.00134285714286,45.22635,kActIdentity_412,identity_112
9,59,29,0,64.0,512,1298.72,123.01340344827588,63.6235,kActIdentity_59,identity_12
9,500,0,0,44.7344,512,37.4522,0,0,kActIdentity_500,identity_136
9,56,0,0,0.257812,512,0.52357,0,0,kActIdentity_56,identity_11
9,504,0,0,3.89062,512,5.43756,0,0,kActIdentity_504,identity_138
9,294,0,0,0.0351562,512,0.0396278,0,0,kActIdentity_294,identity_77
9,251,0,0,0.0371094,512,0.0243239,0,0,kActIdentity_251,identity_65
9,441,0,0,0.0507812,512,0.0301213,0,0,kActIdentity_441,identity_119
9,579,0,0,0.0546875,512,0.072272,0,0,kActIdentity_579,identity_158
9,472,0,0,0.773438,512,1.48325,0,0,kActIdentity_472,identity_129
9,464,0,4,2.75,256,4.96012,0,0,kActIdentity_464,identity_126
9,468,5,0,63.998,512,92.578,64.363528,69.4756,kActIdentity_468,identity_127
9,485,0,2,2.75,256,10.0588,0,0,kActIdentity_485,identity_132
9,409,0,0,1.62695,512,0.817387,0,0,kActIdentity_409,identity_111
9,325,0,0,0.0429688,512,0.044687,0,0,kActIdentity_325,identity_86
9,585,0,21,0.982422,512,0.999997,0,0,kActIdentity_585,identity_160
9,374,17,1,64.0,512,215.711,74.29523529411765,54.227,kActIdentity_374,identity_100
9,105,0,1,2.625,256,8.86199,0,0,kActIdentity_105,identity_24
9,124,0,0,4.33398,512,4.82306,0,0,kActIdentity_124,identity_30
9,359,35,0,64.0,512,119.753,38.111999999999995,34.8829,kActIdentity_359,identity_97
9,286,60,0,64.0,512,376.825,42.1127435,39.6211,kActIdentity_286,identity_76
9,369,0,3,2.625,256,5.57543,0,0,kActIdentity_369,identity_99
9,378,0,0,0.0195312,512,2.40042,0,0,kActIdentity_378,identity_102
9,422,0,5,2.75,256,15.6258,0,0,kActIdentity_422,identity_114
9,68,0,0,0.265625,512,0.361479,0,0,kActIdentity_68,identity_15
9,89,0,2,2.875,256,6.39921,0,0,kActIdentity_89,identity_20
9,296,0,2,2.25,256,14.9327,0,0,kActIdentity_296,identity_78
9,66,22,0,64.0,512,137.565,72.08413636363638,67.54765,kActIdentity_66,identity_14
9,542,1,0,64.0,512,40.7984,12.3485,12.3485,kActIdentity_542,identity_148
9,201,0,2,2.375,256,10.1749,0,0,kActIdentity_201,identity_51
9,30,74,0,64.0,512,242.473,75.88843648648648,64.8443,kActIdentity_30,identity_2
9,127,44,0,64.0,512,171.274,58.22899318181817,55.97275,kActIdentity_127,identity_31
9,517,0,4,3.52344,256,5.56429,0,0,kActIdentity_517,identity_141
9,525,0,0,0.605469,512,6.65963,0,0,kActIdentity_525,identity_144
9,571,5,0,63.998,512,80.7444,66.48924,71.434,kActIdentity_571,identity_157
9,186,128,0,64.0,512,281.093,64.40110781249999,56.631699999999995,kActIdentity_186,identity_47
9,141,16,0,64.0,512,488.283,148.99959375,66.16290000000001,kActIdentity_141,identity_34
9,191,62,0,64.0,512,272.521,62.07116774193547,63.471500000000006,kActIdentity_191,identity_49
9,279,13,0,64.0,512,231.281,89.93852307692308,60.3722,kActIdentity_279,identity_73
9,581,0,6,3.5,256,5.83556,0,0,kActIdentity_581,identity_159
9,403,0,0,13.4746,512,15.7928,0,0,kActIdentity_403,identity_108
9,376,58,0,64.0,512,306.914,60.86651551724138,48.4708,kActIdentity_376,identity_101
9,156,0,0,0.0410156,512,0.0219147,0,0,kActIdentity_156,identity_38
9,462,0,0,0.0429688,512,0.05179,0,0,kActIdentity_462,identity_125
9,306,0,48,0.814453,512,0.980753,0,0,kActIdentity_306,identity_80
9,177,0,0,0.0371094,512,0.0414502,0,0,kActIdentity_177,identity_44
9,253,0,4,2.375,256,33.7901,0,0,kActIdentity_253,identity_66
9,544,5,0,64.0,512,75.3493,59.82719999999999,65.9633,kActIdentity_544,identity_149
9,430,0,0,0.902344,512,0.285896,0,0,kActIdentity_430,identity_117
9,42,73,0,64.0,512,380.848,77.93072328767121,67.3912,kActIdentity_42,identity_6
9,213,0,1,13.1699,512,9.95682,0,0,kActIdentity_213,identity_54
9,272,0,0,0.0371094,512,0.043752,0,0,kActIdentity_272,identity_71
9,118,0,1,15.9492,512,12.322,0,0,kActIdentity_118,identity_27
9,536,0,0,0.0566406,512,0.0180466,0,0,kActIdentity_536,identity_146
9,79,0,0,0.0410156,512,0.0369126,0,0,kActIdentity_79,identity_17
9,240,0,0,0.658203,512,0.315655,0,0,kActIdentity_240,identity_63
9,356,0,0,0.25,512,0.775153,0,0,kActIdentity_356,identity_96
9,261,0,0,0.185547,512,1.00445,0,0,kActIdentity_261,identity_69
9,32,0,0,7.21289,512,7.11186,0,0,kActIdentity_32,identity_3
9,549,0,0,59.6543,512,68.3544,0,0,kActIdentity_549,identity_151
9,143,71,0,64.0,512,1087.41,110.91426338028167,54.6642,kActIdentity_143,identity_35
9,179,0,7,2.375,256,5.51858,0,0,kActIdentity_179,identity_45
9,327,0,1,2.75,256,26.0813,0,0,kActIdentity_327,identity_87
9,164,95,0,64.0,512,132.043,64.71377263157893,59.4919,kActIdentity_164,identity_41
9,238,99,0,64.0,512,1388.85,54.56849101010102,28.3549,kActIdentity_238,identity_62
9,496,0,46,0.820312,512,0.786979,0,0,kActIdentity_496,identity_134
9,559,0,5,3.49609,256,5.67575,0,0,kActIdentity_559,identity_153
9,243,53,0,63.998,512,1389.17,54.86715754716981,27.1799,kActIdentity_243,identity_64
9,451,0,0,7.29688,512,7.46476,0,0,kActIdentity_451,identity_123
9,389,0,0,0.0390625,512,0.0393856,0,0,kActIdentity_389,identity_104
9,314,0,0,0.148438,512,1.35573,0,0,kActIdentity_314,identity_84
9,352,20,0,64.0,512,70.9494,34.074335000000005,34.86125,kActIdentity_352,identity_94
9,188,0,0,8.99805,512,8.57203,0,0,kActIdentity_188,identity_48
9,433,10,0,63.998,512,1150.77,265.29045,68.80005,kActIdentity_433,identity_118
9,257,13,0,64.0,512,110.183,54.66458461538461,52.2063,kActIdentity_257,identity_67
9,483,0,0,0.0429688,512,0.0452756,0,0,kActIdentity_483,identity_131
9,502,3,0,64.0,512,40.4049,5.587886666666667,3.97687,kActIdentity_502,identity_137
9,259,99,0,64.0,512,134.73,45.93852979797979,43.2068,kActIdentity_259,identity_68
9,593,0,0,4.05078,512,0.778567,0,0,kActIdentity_593,identity_162
9,145,0,0,1.18555,512,0.496745,0,0,kActIdentity_145,identity_36
9,426,9,0,64.0,512,431.781,131.28647777777778,69.1828,kActIdentity_426,identity_115
9,401,0,67,0.839844,512,0.908205,0,0,kActIdentity_401,identity_107
9,217,117,1,64.0,512,662.099,44.81355512820514,33.915,kActIdentity_217,identity_56
9,169,71,0,63.998,512,133.138,68.55869436619719,63.1642,kActIdentity_169,identity_43
9,475,12,0,64.0,512,222.169,51.083325,42.86005,kActIdentity_475,identity_130
9,158,0,0,2.625,256,23.8194,0,0,kActIdentity_158,identity_39
9,120,11,0,64.0,512,82.6678,59.536745454545446,55.4191,kActIdentity_120,identity_28
9,407,37,0,64.0,512,291.532,47.83478054054054,38.0394,kActIdentity_407,identity_110
9,443,0,2,3.25,256,34.6629,0,0,kActIdentity_443,identity_120
9,568,0,0,4.60547,512,1.2161,0,0,kActIdentity_568,identity_156
9,35,41,0,64.0,512,235.361,64.8446536585366,63.801,kActIdentity_35,identity_4
9,528,1,0,64.0,512,530.712,164.633,164.633,kActIdentity_528,identity_145
9,300,0,22,0.880859,512,0.999877,0,0,kActIdentity_300,identity_79
9,274,0,3,2.375,256,5.85077,0,0,kActIdentity_274,identity_72
9,591,0,108,0.900391,512,0.517014,0,0,kActIdentity_591,identity_161
9,381,58,0,64.0,512,304.513,60.36990431034483,46.40025,kActIdentity_381,identity_103
9,538,0,3,3.625,256,9.57752,0,0,kActIdentity_538,identity_147
9,308,0,0,7.81641,512,8.67168,0,0,kActIdentity_308,identity_81
9,498,0,0,8.69727,512,13.4641,0,0,kActIdentity_498,identity_135
9,05,0,0,59.7129,512,59.8161,0,0,kActIdentity_5,identity_13
9,109,0,19,0.949219,512,0.940823,0,0,kActIdentity_109,identity_25
9,546,0,0,4.3457,512,6.99496,0,0,kActIdentity_546,identity_150
9,333,35,0,64.0,512,509.038,49.32225971428572,21.3775,kActIdentity_333,identity_89
9,405,2,0,63.998,512,57.3089,38.66615,38.66615,kActIdentity_405,identity_109
9,391,0,2,2.5,256,11.9934,0,0,kActIdentity_391,identity_105
9,331,19,0,64.0,512,276.176,61.19946368421053,24.2778,kActIdentity_331,identity_88
9,47,25,0,64.0,512,377.316,62.678003999999994,61.6337,kActIdentity_47,identity_8
9,54,55,0,64.0,512,1299.24,98.47468909090911,64.8197,kActIdentity_54,identity_10
9,97,0,4,2.75,256,34.3266,0,0,kActIdentity_97,identity_22
9,367,0,0,0.0410156,512,0.0465579,0,0,kActIdentity_367,identity_98
9,184,7,0,64.0,512,113.078,81.87108571428571,77.7222,kActIdentity_184,identity_46
9,122,131,0,64.0,512,176.097,64.33545190839693,61.5938,kActIdentity_122,identity_29
9,07,0,0,63.3379,512,63.2001,0,0,kActIdentity_7,identity_1
9,135,0,0,0.0351562,512,0.0385404,0,0,kActIdentity_135,identity_32
9,523,1,0,64.0,512,537.371,157.974,157.974,kActIdentity_523,identity_143
9,346,0,0,0.0410156,512,0.0450701,0,0,kActIdentity_346,identity_92
9,116,0,18,0.759766,512,0.756688,0,0,kActIdentity_116,identity_26
9,449,39,0,64.0,512,103.239,44.26548102564103,42.7274,kActIdentity_449,identity_122
9,211,0,29,0.919922,512,0.94756,0,0,kActIdentity_211,identity_53
9,454,29,0,64.0,512,95.7738,33.13938134482759,34.3659,kActIdentity_454,identity_124
9,219,0,0,2.39844,512,2.90894,0,0,kActIdentity_219,identity_57
9,354,52,0,64.0,512,120.528,43.70541153846154,39.382949999999994,kActIdentity_354,identity_95
9,420,0,0,0.0429688,512,0.0537498,0,0,kActIdentity_420,identity_113
9,281,136,0,64.0,512,382.847,49.460744286764715,41.59325,kActIdentity_281,identity_74
9,232,0,1,2.25,256,26.7486,0,0,kActIdentity_232,identity_60
9,335,0,0,0.162109,512,0.118905,0,0,kActIdentity_335,identity_90
9,162,7,0,63.998,512,85.8861,61.21532857142858,56.4626,kActIdentity_162,identity_40
9,317,24,0,63.998,512,583.644,72.19417958333334,44.83284999999999,kActIdentity_317,identity_85
9,199,0,0,0.0371094,512,0.0373362,0,0,kActIdentity_199,identity_50
9,95,0,0,0.0429688,512,0.0264311,0,0,kActIdentity_95,identity_21
9,566,2,0,64.0,512,79.5283,50.0011,50.0011,kActIdentity_566,identity_155
9,283,0,0,5.00977,512,6.02249,0,0,kActIdentity_283,identity_75
9,230,0,0,0.0351562,512,0.040578,0,0,kActIdentity_230,identity_59
9,310,3,0,64.0,512,403.618,176.50786666666667,86.1076,kActIdentity_310,identity_82
9,489,0,26,0.916016,512,0.901613,0,0,kActIdentity_489,identity_133
9,205,0,12,0.976562,512,0.999999,0,0,kActIdentity_205,identity_52
9,137,0,4,2.25,256,6.60096,0,0,kActIdentity_137,identity_33
9,428,19,0,64.0,512,1151.06,159.89392105263158,46.9707,kActIdentity_428,identity_116
9,103,0,0,0.0410156,512,0.0376527,0,0,kActIdentity_103,identity_23
9,515,0,0,0.0585938,512,0.14354,0,0,kActIdentity_515,identity_140
9,264,62,0,64.0,512,133.726,46.009368709677425,42.3379,kActIdentity_264,identity_70
9,236,12,0,64.0,512,844.003,159.4256,54.048950000000005,kActIdentity_236,identity_61
9,148,33,0,64.0,512,1086.91,159.05442424242423,56.7994,kActIdentity_148,identity_37
9,521,33,0,64.0,512,427.81,331.9145151515151,320.318,kActIdentity_521,identity_142
9,312,42,0,64.0,512,584.999,56.88615880952381,37.794799999999995,kActIdentity_312,identity_83
9,447,4,0,64.0,512,253.261,50.450175,47.4976,kActIdentity_447,identity_121
9,470,45,0,64.0,512,223.652,63.33401606666666,49.561,kActIdentity_470,identity_128
9,166,0,0,1.5957,512,1.09457,0,0,kActIdentity_166,identity_42
9,338,16,0,64.0,512,509.157,56.983748125000005,21.865949999999998,kActIdentity_338,identity_91
9,03,12,0,64.0,512,471.83,113.65428333333334,73.946,kActIdentity_3,identity_9
10,564,27,0,63.998,512,58.3059,51.20930370370371,50.399,kActIdentity_564,identity_154
10,01,1,0,63.998,512,66.7229,66.7229,66.7229,kActIdentity_1,identity_5
10,81,0,3,2.625,256,12.9786,0,0,kActIdentity_81,identity_18
10,348,0,5,2.5,256,23.3793,0,0,kActIdentity_348,identity_93
10,87,0,0,0.046875,512,0.0472223,0,0,kActIdentity_87,identity_19
10,507,7,0,64.0,512,40.0209,21.172310000000003,18.6343,kActIdentity_507,identity_139
10,215,24,0,64.0,512,399.535,63.19495833333334,50.8086,kActIdentity_215,identity_55
10,71,41,0,63.998,512,120.232,66.5841756097561,62.4363,kActIdentity_71,identity_16
10,557,0,0,0.0527344,512,0.0746144,0,0,kActIdentity_557,identity_152
10,395,0,25,0.886719,512,0.983558,0,0,kActIdentity_395,identity_106
10,222,41,0,64.0,512,654.475,37.67452634146342,34.7046,kActIdentity_222,identity_58
10,44,0,0,3.10742,512,3.53284,0,0,kActIdentity_44,identity_7
10,412,12,0,63.998,512,268.852,66.50444083333333,46.30155,kActIdentity_412,identity_112
10,59,25,0,64.0,512,1388.03,135.36255200000002,70.3644,kActIdentity_59,identity_12
10,500,0,0,48.3184,512,37.3095,0,0,kActIdentity_500,identity_136
10,56,0,0,0.316406,512,0.576797,0,0,kActIdentity_56,identity_11
10,504,0,0,12.0254,512,5.59722,0,0,kActIdentity_504,identity_138
10,294,0,0,0.0351562,512,0.0399082,0,0,kActIdentity_294,identity_77
10,251,0,0,0.0371094,512,0.0237534,0,0,kActIdentity_251,identity_65
10,441,0,0,0.0488281,512,0.0295827,0,0,kActIdentity_441,identity_119
10,579,0,0,0.0488281,512,0.0688406,0,0,kActIdentity_579,identity_158
10,472,0,0,0.189453,512,1.68588,0,0,kActIdentity_472,identity_129
10,464,0,4,2.875,256,4.88799,0,0,kActIdentity_464,identity_126
10,468,4,0,63.998,512,78.987,42.38561,44.2921,kActIdentity_468,identity_127
10,485,0,5,2.875,256,9.88604,0,0,kActIdentity_485,identity_132
10,409,0,0,0.835938,512,0.977971,0,0,kActIdentity_409,identity_111
10,325,0,0,0.0390625,512,0.0440559,0,0,kActIdentity_325,identity_86
10,585,0,39,0.992188,512,0.999997,0,0,kActIdentity_585,identity_160
10,374,10,0,64.0,512,191.463,81.69593,59.0206,kActIdentity_374,identity_100
10,105,0,6,2.625,256,9.14194,0,0,kActIdentity_105,identity_24
10,124,0,0,4.31641,512,4.77864,0,0,kActIdentity_124,identity_30
10,359,38,0,64.0,512,126.439,37.507710789473684,37.3485,kActIdentity_359,identity_97
10,286,57,0,64.0,512,359.831,44.087436140350874,38.137,kActIdentity_286,identity_76
10,369,0,2,2.5,256,5.37937,0,0,kActIdentity_369,identity_99
10,378,0,0,0.703125,512,2.67373,0,0,kActIdentity_378,identity_102
10,422,0,3,2.875,256,14.5271,0,0,kActIdentity_422,identity_114
10,68,0,0,0.476562,512,0.646127,0,0,kActIdentity_68,identity_15
10,89,0,1,3.0,256,5.67764,0,0,kActIdentity_89,identity_20
10,296,0,2,2.25,256,14.3602,0,0,kActIdentity_296,identity_78
10,66,43,1,64.0,512,119.586,66.20948604651161,61.9509,kActIdentity_66,identity_14
10,542,18,0,63.998,512,44.1264,38.311561111111104,38.080799999999996,kActIdentity_542,identity_148
10,201,0,6,2.5,256,10.2962,0,0,kActIdentity_201,identity_51
10,30,82,0,64.0,512,241.61,72.69218902439023,64.72045,kActIdentity_30,identity_2
10,127,29,0,64.0,512,168.081,59.50142068965516,54.4693,kActIdentity_127,identity_31
10,517,0,3,3.875,256,5.47805,0,0,kActIdentity_517,identity_141
10,525,0,0,6.40039,512,6.66422,0,0,kActIdentity_525,identity_144
10,571,32,0,63.998,512,85.6731,75.944821875,78.3812,kActIdentity_571,identity_157
10,186,81,0,64.0,512,272.1,71.99664074074074,62.2365,kActIdentity_186,identity_47
10,141,11,0,64.0,512,408.007,167.40279090909092,65.1941,kActIdentity_141,identity_34
10,191,39,0,64.0,512,263.642,66.03834615384615,64.6853,kActIdentity_191,identity_49
10,279,18,0,64.0,512,218.914,73.3621,50.6844,kActIdentity_279,identity_73
10,581,0,7,3.125,256,5.89779,0,0,kActIdentity_581,identity_159
10,403,0,0,12.7031,512,16.2171,0,0,kActIdentity_403,identity_108
10,376,97,0,64.0,512,272.351,52.059893092783504,44.2857,kActIdentity_376,identity_101
10,156,0,0,0.0449219,512,0.0231509,0,0,kActIdentity_156,identity_38
10,462,0,0,0.0449219,512,0.0502939,0,0,kActIdentity_462,identity_125
10,306,0,52,0.830078,512,0.981742,0,0,kActIdentity_306,identity_80
10,177,0,0,0.0429688,512,0.0441549,0,0,kActIdentity_177,identity_44
10,253,0,3,2.375,256,34.3108,0,0,kActIdentity_253,identity_66
10,544,40,0,64.0,512,95.706,63.029752800000004,79.1449,kActIdentity_544,identity_149
10,430,0,0,0.6875,512,0.335057,0,0,kActIdentity_430,identity_117
10,42,65,0,64.0,512,337.297,76.32143846153845,67.7952,kActIdentity_42,identity_6
10,213,0,0,16.5898,512,10.8798,0,0,kActIdentity_213,identity_54
10,272,0,0,0.0351562,512,0.0417134,0,0,kActIdentity_272,identity_71
10,118,0,0,14.3809,512,10.9568,0,0,kActIdentity_118,identity_27
10,536,0,0,0.0566406,512,0.0171551,0,0,kActIdentity_536,identity_146
