Frame Number ,Layer Number,Overflow Count,Underflow Count,Max GNA value,Scale Factor,Max FP32 value,Mean of Overflowing FP32 values,Median,GNA Layer Name,IR Layer Name
3,103,0,0,0.078125,512,0.0405742,0,0,kActIdentity_103,identity_23,LNaffine_5,1,2048
3,515,0,0,0.0566406,512,0.0786519,0,0,kActIdentity_515,identity_140,LNaffine_5_id639,1,2048
3,264,23,1,64.0,512,146.742,32.79086347826086,32.527,kActIdentity_264,identity_70,add_id290,1,512
3,236,24,0,64.0,512,778.171,96.64151250000002,48.95745,kActIdentity_236,identity_61,affinetransform_65,4.68691,2399.7
3,148,25,0,64.0,512,868.483,173.36987199999996,61.0663,kActIdentity_148,identity_37,add_id165,1,512
3,521,33,0,64.0,512,578.84,480.0476666666666,528.011,kActIdentity_521,identity_142,affinetransform_152,9.22475,4723.07
3,312,36,0,64.0,512,167.996,65.78451666666666,60.470600000000005,kActIdentity_312,identity_83,add_103,14.1002,7219.3
3,447,2,0,64.0,512,401.591,247.9831,247.9831,kActIdentity_447,identity_121,affinetransform_122,17.236,8824.85
3,470,67,0,64.0,512,105.225,71.16507761194029,70.2014,kActIdentity_470,identity_128,add_129,14.586,7468.02
3,166,0,0,0.576172,512,1.00222,0,0,kActIdentity_166,identity_42,LNaffine_0_id179,2048,1.04858e+06
3,338,11,0,64.0,512,252.507,58.71369090909092,53.8335,kActIdentity_338,identity_91,add_id381,1,512
3,03,6,0,64.0,512,323.28,115.38131666666668,74.61805000000001,kActIdentity_3,identity_9,affinetransform_7,12.8202,42063
